i_id,商品名称,sku_id,sku名称,规格属性,条码,成本价,售价,重量(kg),长(cm),宽(cm),高(cm),库存数量,品牌,供应商,标签,类目,图片URL,状态,来源接口
YH06K05,宇宙飞船铁杆收纳架,YH06K05B03S06,宇宙飞船铁杆收纳架,组合3;维也纳白,,89.3,100,4.64,34.5,21.5,88,,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01BiTfU628BxuH3CMCE_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B05S04,宇宙飞船铁杆收纳架,组合5;夏威夷粉,,100.9,100,5.3,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/93085/8/22282/116295/622b0bcdEd2e5a769/bb0aaa7434c6c63f.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B01S06,宇宙飞船铁杆收纳架,组合1;维也纳白,,66.2,100,3.55,34.5,21.5,67,,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN018M3EEz28BxuFTt6S7_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B03S05,宇宙飞船铁杆收纳架,组合3;威尼斯蓝,,89.3,100,4.64,34.5,21.5,88,,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01FOjDOi28BxuDcRyHx_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B04S06,宇宙飞船铁杆收纳架,组合4;维也纳白,,86,100,4.66,34.5,21.5,88,0,,,"大件产品,铁杆收纳架,电商下架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/2020/280/368/22380863082_319021538.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B01S05,宇宙飞船铁杆收纳架,组合1;威尼斯蓝,,66.2,100,3.55,34.5,21.5,67,,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN015sgb2528BxuDcSEqR_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B02S04,宇宙飞船铁杆收纳架,组合2;夏威夷粉,,76.1,100,3.995,34.5,21.5,67,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/129432/40/25478/112312/622b0ba7E091c7751/42ec886e18584fe7.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B02S06,宇宙飞船铁杆收纳架,组合2;维也纳白,,76.1,100,3.995,34.5,21.5,67,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01EHoEAk28BxuF5mpr6_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B04S05,宇宙飞船铁杆收纳架,组合4;威尼斯蓝,,86,100,4.66,34.5,21.5,88,0,,,"大件产品,铁杆收纳架,电商下架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/2020/747/438/22209834747_319021538.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B03S04,宇宙飞船铁杆收纳架,组合3;夏威夷粉,,89.3,100,4.64,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/217749/2/14209/118518/622b0bb6E6b9dbc70/06ae4f922d6d52f6.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B05S06,宇宙飞船铁杆收纳架,组合5;维也纳白,,100.9,100,5.3,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/2020/046/648/22209846640_319021538.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B07S04,宇宙飞船铁杆收纳架,组合7;夏威夷粉,,104.8,100,5.725,37,23.5,103.5,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/87374/3/24270/133199/622b0b36E5e3cead7/4657259418059236.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B07S06,宇宙飞船铁杆收纳架,组合7;维也纳白,,104.8,100,5.725,37,23.5,103.5,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01Pnpc3z1wZWdB2MJ8O_!!2921956322-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B06S04,宇宙飞船铁杆收纳架,组合6;夏威夷粉,,117.9,100,6.02,34.5,23.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/221876/24/12647/125018/622b0bd6E5666dc6c/c063fb182f057432.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B06S05,宇宙飞船铁杆收纳架,组合6;威尼斯蓝,,117.9,100,6.02,34.5,23.5,88,,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01RHPNhZ28BxuH7KPgs_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B06S06,宇宙飞船铁杆收纳架,组合6;维也纳白,,117.9,100,6.02,34.5,23.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01XjAVrl28BxuCRSljf_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B08S04,宇宙飞船铁杆收纳架,组合8夏威夷粉,,126.8,100,7.54,37,23.5,103.5,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/87374/3/24270/133199/622b0b36E5e3cead7/4657259418059236.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B08S05,宇宙飞船铁杆收纳架,组合8;威尼斯蓝,,126.8,100,7.54,37,23.5,103.5,,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01jFC64Z28BxuJSYYjO_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K05,宇宙飞船铁杆收纳架,YH06K05B08S06,宇宙飞船铁杆收纳架,组合8;维也纳白,,126.8,100,7.54,37,23.5,103.5,,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01001rRm28BxuFTvJoO_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B01S03,五号萌鹿铁杆收纳架,组合1;雀羽蓝,,53.6,100,3.15,34,21.5,67,14,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/e92e6a34-41ad-465e-929b-89e90ac3749f.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B01S11,五号萌鹿铁杆收纳架,组合1;琥珀黄,,53.6,100,3.15,34,21.5,67,1,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-07-15/25786146-032e-4440-99ea-2ea62504656a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B02S04,五号萌鹿铁杆收纳架,组合2;千禧粉,,64.2,100,3.665,34,21.5,67,36,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/de557262-ec47-4d25-bee8-4acac2f89580.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B02S03,五号萌鹿铁杆收纳架,组合2;雀羽蓝,,64.2,100,3.665,34,21.5,67,57,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/4bc89527-ca83-4bd1-94df-fa3aa80131a4.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B01S04,五号萌鹿铁杆收纳架,组合1;千禧粉,,53.6,100,3.15,34,21.5,67,29,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/d5c0c0da-e80c-463d-b837-7b3a0bcaa24f.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B08S11,五号萌鹿铁杆收纳架,组合8;琥珀黄,,121.1,100,6.49,37,23.5,103.5,4,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/7a490ddf-de9e-4dd6-b1e2-78bec7ec2348.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B08S03,五号萌鹿铁杆收纳架,组合8;雀羽蓝,,121.1,100,6.49,37,23.5,103.5,7,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/397ef1f5-a025-408f-8d88-7ef735ce792f.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B08S04,五号萌鹿铁杆收纳架,组合8;千禧粉,,121.1,100,6.49,37,23.5,103.5,8,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/70fd4ea1-dc94-4040-bd7a-085cffef1bad.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B06S04,五号萌鹿铁杆收纳架,组合6;千禧粉,,104.7,100,5.47,34.5,23.5,88,1,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/b69592d1-a133-4fd5-a360-d0a6db8dfb62.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B06S11,五号萌鹿铁杆收纳架,组合6;琥珀黄,,104.7,100,5.47,34.5,23.5,88,0,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/75373dff-5ab3-4be3-9e44-e9a33e0bb4a0.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B02S11,五号萌鹿铁杆收纳架,组合2;琥珀黄,,64.2,100,3.665,34,21.5,67,0,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/3d750274-be7e-4deb-9088-916e5a293532.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B03S03,五号萌鹿铁杆收纳架,组合3;雀羽蓝,,73.3,100,4.54,34.5,21.5,88,3,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/20665530-5413-4f76-80f6-07a0712fca3a.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B03S04,五号萌鹿铁杆收纳架,组合3;千禧粉,,73.3,100,4.54,34.5,21.5,88,3,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/af54a433-e6d8-418a-bf3c-592b11260f8c.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B03S11,五号萌鹿铁杆收纳架,组合3;琥珀黄,,73.3,100,4.54,34.5,21.5,88,16,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/b0d247da-6a1e-4d12-ad17-8b5149f5917e.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B04S04,五号萌鹿铁杆收纳架,组合4;千禧粉,,75.3,100,4.11,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/f7742bbf-c5cb-408e-ba6c-1e8d2b4f6d08.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B04S03,五号萌鹿铁杆收纳架,组合4;雀羽蓝,,75.3,100,4.11,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/25062e45-7098-4775-a44d-6254ed6f2d75.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B04S11,五号萌鹿铁杆收纳架,组合4;琥珀黄,,75.3,100,4.11,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/2f0e3a34-d461-4947-94cf-daa74e1646bd.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B05S03,五号萌鹿铁杆收纳架,组合5;雀羽蓝,,88.8,100,4.9,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/57ad1a9b-9fdd-43ae-8c82-ecf90f158a6a.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B05S04,五号萌鹿铁杆收纳架,组合5;千禧粉,,88.8,100,4.9,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/8e0551ec-eeb9-41ba-adb9-ec05c274593d.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B05S11,五号萌鹿铁杆收纳架,组合5;琥珀黄,,88.8,100,4.9,34.5,21.5,88,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/fe0a9ec9-6295-4202-aca3-2991238a9ddc.jpeg.a.jpeg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B07S11,五号萌鹿铁杆收纳架,组合7;琥珀黄,,102.9,100,5.075,37,23.5,103.5,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN010k941W28BxeFKuf7q_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B07S03,五号萌鹿铁杆收纳架,组合7;雀羽蓝,,102.9,100,5.075,37,23.5,103.5,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01bVM8zb28BxeCbIBqE_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B07S04,五号萌鹿铁杆收纳架,组合7;千禧粉,,102.9,100,5.075,37,23.5,103.5,0,,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN012Qmjzd28BxeNIh3VT_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K06,萌鹿铁杆收纳架,YH06K06B06S03,五号萌鹿铁杆收纳架,组合6;雀羽蓝,,104.7,100,5.47,34.5,23.5,88,6,,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://img.pddpic.com/mms-material-img/2024-06-19/eb4babfc-56ac-4846-8b95-4aca4d0ad249.jpeg.a.jpeg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B09S04,五号甜点屋铁杆收纳架,组合9;千禧粉,,168.3,,9.67,41,28,91,,英禾,,大件产品,成品类 - YH06收纳架类,http://img10.360buyimg.com/n0/jfs/t1/151988/12/45028/112397/6678bf53F4ff4d41b/d375b5fc40521f89.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B10S04,五号甜点屋铁杆收纳架,组合10;千禧粉,,196.1,,10.14,41,29.5,103,14,英禾,,大件产品,成品类 - YH06收纳架类,http://img10.360buyimg.com/n0/jfs/t1/234546/27/20435/113073/6678bf52Fe185fe18/f47036811b060275.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B10S06,五号甜点屋铁杆收纳架,组合10;玉莲白,,185.1,,10.14,41,29.5,103,119,英禾,,大件产品,成品类 - YH06收纳架类,http://img10.360buyimg.com/n0/jfs/t1/232304/35/19468/106689/6678bf43F1021077c/bcaf1b95562d1cd7.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B01S06,五号甜点屋铁杆收纳架,组合1;玉莲白,,68.2,0,3.87,41,21,70,,英禾,,小件产品,成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/227812/19/21283/78165/6678bf4aF2aa0e6ed/3636d8b780064907.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B02S06,五号甜点屋铁杆收纳架,组合2;玉莲白,,76,0,4.345,41,21,70,,英禾,,"大件产品,桥下仓库",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/235103/11/21229/91231/6678bf49Fe1dd70bb/4796039b63f44472.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B03S06,五号甜点屋铁杆收纳架,组合3;玉莲白,,84.9,,5.01,41,21.5,82.5,,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/246788/36/12186/99501/6678bf47Faee354af/3db4dbb219e5414b.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B08S06,五号甜点屋铁杆收纳架,组合8;玉莲白,,130,,7.21,41,21.5,103,28,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/170712/11/43958/101341/6678bf45Fae58bafe/c07fe7be16be2331.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B04S06,五号甜点屋铁杆收纳架,组合4;玉莲白,,86,,4.51,41,21.5,90,0,英禾,,"大件产品,铁杆收纳架,电商下架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01H3CbMD28BxbTURjbz_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B05S06,五号甜点屋铁杆收纳架,组合5;玉莲白,,108,,5.65,41,21.5,90,0,英禾,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01bXkeaB28BxbIUkJOE_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B07S06,五号甜点屋铁杆收纳架,组合7;玉莲白,,106.9,,5.775,41,21.5,103,0,英禾,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01K0jk3W28BxeKG8f8S_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B09S06,五号甜点屋铁杆收纳架,组合9;玉莲白,,159.8,,9.67,41,28,91,,英禾,,大件产品,成品类 - YH06收纳架类,http://img10.360buyimg.com/n0/jfs/t1/27093/30/20910/105420/6696112bFe1862c21/1d605d9572e7ee29.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B10S05,五号甜点屋铁杆收纳架,组合10;星海蓝,,196.1,,10.14,41,29.5,103,47,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/180605/1/46212/117154/6678bf4bF73c55fc8/1a595b33e1b9d37d.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B08S04,五号甜点屋铁杆收纳架,组合8;千禧粉,,139.9,,7.21,41,21.5,103,,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/151904/14/44448/105451/6678bf54F84fe0218/738f05ebbcba2ba6.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B06S05,五号甜点屋铁杆收纳架,组合6;星海蓝,,130.4,,6.07,41,21.5,90,57,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/221757/4/43559/96590/6678bf4eF3af40a1d/6811364fc95c9da2.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B08S05,五号甜点屋铁杆收纳架,组合8;星海蓝,,139.9,,7.21,41,21.5,103,21,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/180494/4/45035/108201/6678bf4dFb6c1c629/42ddeacb33b88b1d.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B09S05,五号甜点屋铁杆收纳架,组合9;星海蓝,,168.3,,9.67,41,28,91,,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/67815/18/25594/115172/6678bf4cFa8959000/584dd4412246b8ac.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B06S04,五号甜点屋铁杆收纳架,组合6;千禧粉,,130.4,,6.07,41,21.5,90,38,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/236342/37/20908/94725/6678bf55F5aa26d1c/8a76784e912fa654.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B05S05,五号甜点屋铁杆收纳架,组合5;星海蓝,,117.7,,5.65,41,21.5,90,0,英禾,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01X2GWOI28BxbIUiZM6_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B07S05,五号甜点屋铁杆收纳架,组合7;星海蓝,,115.6,,5.775,41,21.5,103,0,英禾,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN016z4fA928BxeLM1FrO_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B05S04,五号甜点屋铁杆收纳架,组合5;千禧粉,,117.7,,5.65,41,21.5,90,0,英禾,,"大件产品,铁杆收纳架,电商下架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01puQWp728BxbSOKVZD_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B07S04,五号甜点屋铁杆收纳架,组合7;千禧粉,,115.6,,5.775,41,21.5,103,0,英禾,,"大件产品,电商下架,铁杆收纳架",成品类 - YH26铁杆收纳架类,https://cbu01.alicdn.com/img/ibank/O1CN01FFGSld28BxeDdzXVC_!!2210967537895-0-cib.jpg,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B01S04,五号甜点屋铁杆收纳架,组合1;千禧粉,,71.4,,3.87,41,21,70,11,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/238212/24/20919/84368/6678bf59F510daf8c/219f4b78e1f9a865.png?name=0.7916581286592681,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B01S05,五号甜点屋铁杆收纳架,组合1;星海蓝,,71.4,,3.87,41,21,70,29,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/227677/24/21152/86860/6678bf51F7376337c/d638ed0ac7aba479.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B02S04,五号甜点屋铁杆收纳架,组合2;千禧粉,,82.5,,4.345,41,21,70,19,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/229175/31/21471/97578/6678bf58F30fc78ca/5987a76bb5054e01.png,启用,sku_query
YH06K07,甜点屋铁杆收纳架,YH06K07B02S05,五号甜点屋铁杆收纳架,组合2;星海蓝,,82.5,,4.345,41,21,70,25,英禾,,"大件产品,铁杆收纳架",成品类 - YH26铁杆收纳架类,http://img10.360buyimg.com/n0/jfs/t1/220900/10/35839/99797/6678bf50Fda53dbc6/81db0a099862b42e.png,启用,sku_query
